id,county,fvo,type,name,status,review_class,verification,species_scope,source_status
NB-STRUCT:7d1cc7caaa8319c8e771b7f0,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Västra Långtjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:28cc226bdb63a013020b563a,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Västra Tjålmejaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:d45532066ad2170b9aa5402b,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Vågselet,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:332cf3241c5a422635aa64f9,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Vattendrag,Vågträskbäcken,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:096fea4695e23182d177fa4a,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Vågträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:8b29a2df86a01fea72369686,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Ylijiemakkajärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:7979e934295d9c11208bace2,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Ylinen Heikinjärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:a939542578da82e51b973ed3,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttersttjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:4b7072f37a8eebacbe5a1840,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Ytterstträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:3b21d44066bb2e91a96357ff,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttre Daltjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:c37c48e341769fcced077ffd,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttre Huvträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:f4b2866bc3576086fd705061,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttre Lill-Lappträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:4b4e35961cc180d914439668,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttre Stenträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:464488474e341663bda18b3d,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Yttre-Lomtjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:eaca80a26f163f30a4afaca2,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Vattendrag,Áhkájávrrejågåsj,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:87916cbd9c4264e964b5bd1c,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Vattendrag,Ávrasjjåhkå,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:a20b24050e8e88e6a90ea3da,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Älgtjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:0c012659d2848b1ef80dc3bb,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Vattendrag,Åbyälven,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:58a851a3c1956007d445ee04,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Vattendrag,Åkerselbäcken,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:7f937b831fcce86bc8953824,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Åroijaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:51b0fc1ce921c27705ea0adb,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Önusträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:040d73c7fe45979f9e66e628,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Abborrtjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:23cc017f9e1be4502eda55de,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Gangsjajaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:1ac004e181260a2ada2b7943,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Gåbdejaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:1f83d9820b33f601547f208d,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Järfojaur,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:03d5b76b121338ece32ca336,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Jåttåjaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:1b529a7ce2733bd903ffa673,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Kikkejaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:5bbca31219332c7c613914b1,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Östra Tjålmejaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:73f8afe88f6a7c283da3d9bd,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Abmoselet,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:106b0db419c89ec1e3f14ce9,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Beivur,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:5f935cb51ddf923347ff7a8e,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Djuptjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:51363040cbd83628c038e6ce,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Esnarutjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:d17a1f9eef4f6cc9197f7d5c,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Lomselet,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:d91906d49aa5fecce58d30eb,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Naktetjärnen,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:33235fcff38d0795c48c49f1,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Puortmantjåkktjä,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:591eb7716a19936dc92859ea,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Storidan,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:f5be57d0cd59401918c1f74f,Norrbotten,Sveaskog Fiske Nord (Norrbotten),Sjö,Övre Vuottasjaure,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:de934c6985dece30508fa88b,Norrbotten,Sävast-Unbyns fvof,Vattendrag,Luleälven,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:b525d861a9e882eedcb506cf,Norrbotten,Sävast-Unbyns fvof,Vattendrag,Råbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:16b5ce2d9b6dd73648d4c6a6,Norrbotten,Sävast-Unbyns fvof,Vattendrag,Sävastån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:71ce85a677b45c10905598e9,Norrbotten,Södra Sandträsk fvof,Vattendrag,Sandbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:6cbd70c6ee487ccdc5678ca6,Norrbotten,Södra Sandträsk fvof,Sjö,Sandträsket,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:0185421efc5f43aa00c8f6f4,Norrbotten,Trångforsens fvof,Vattendrag,Bodån,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:529734d4eb9f396b2a1fe631,Norrbotten,Trångforsens fvof,Vattendrag,Storbäcken,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:7d9bc7d691a3bd183a09a0ab,Norrbotten,Trångforsens fvof,Sjö,Vittjärvs Dämningsomr,UNRESOLVED,AUDITED_SOURCE_GAP,Saknar artunderlag,KÄLLGAP,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:42a237e6c016693b75d71ca9,Norrbotten,Ullatti fvof,Sjö,Aksujärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:f9a086bff17a5fd6dda11892,Norrbotten,Ullatti fvof,Sjö,Kursujärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:0c2132395dd7c6dd6e65d2f9,Norrbotten,Ullatti fvof,Sjö,Mäntyvaaranjärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:5f9ee2f42e6f3fe764a312fc,Norrbotten,Ullatti fvof,Sjö,Peuramaanjärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:9aa49009aa857ac78b4b5c72,Norrbotten,Ullatti fvof,Sjö,Pierujärvet,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:aa4c889e7fbf7885a08c4394,Norrbotten,Ullatti fvof,Sjö,Repojärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:3f291d8e7f46459e9e8c427f,Norrbotten,Ullatti fvof,Sjö,Suksijärvi,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:1490de87943bc33141776319,Norrbotten,Ullatti fvof,Sjö,Ullattijärvet,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:9263649634eed39649dfdc5c,Norrbotten,Vistträsk FVO,Vattendrag,Bredvikbäcken,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:13c540d13c4c69cab4d564ee,Norrbotten,Vistträsk FVO,Vattendrag,Muskusbäcken,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:787cb3dd4468be445def93b5,Norrbotten,Vistträsk FVO,Sjö,Nörd-Vistträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
NB-STRUCT:9928641680dfc5503f5d5a4b,Norrbotten,Vistträsk FVO,Sjö,Sör-Vistträsket,LÄNSGRANSKAD – Fiskekartan-struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget säkert vattenunikt belägg i genomförda källpass
UPP-STRUCT:b42c5a5f3868e95bf1077dd1,Uppsala,Bodasundets fvof,Sjö,Bodaviken,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:021d9188a3a929ad00036bf0,Uppsala,Bodasundets fvof,Sjö,Måsan,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:15fd387983aac19549c4e77a,Uppsala,Bodasundets fvof,Sjö,Natviksfladen,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:c62b5ce16eef8b1e5ebeb52e,Uppsala,Bodasundets fvof,Hav,Norrfjärden,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:38ea676bd36cd023f961ba5e,Uppsala,Bodasundets fvof,Sjö,Norrsundsfladen,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:501fc5f106e0f6a9c1588a44,Uppsala,Bodasundets fvof,Sjö,Storfladen,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:f58c1e35f3ef51f0eb7a4741,Uppsala,Marma Mehede fvof,Sjö,Stallfjärden,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:50e88f57bdd645677974cd7c,Uppsala,Nedre Tämnareåns fvof,Sjö,Dammen,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:8749bddd1c221c7f8dd07cc2,Uppsala,Skärsjöns fvof,Vattendrag,Bjurvallabäcken,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
UPP-STRUCT:63e4102a4239ecd5d353239a,Uppsala,Tämnarens fvof,Vattendrag,Lindsbrobäcken,LÄNSGRANSKAD – struktur verifierad; vattenunikt artbelägg saknas,AUDITED_SOURCE_GAP,Namngiven vatten–FVO-koppling inom Fiskekartans strukturella tak; inga områdesarter generaliserade.,FVO-OMRÅDE,SOURCE_GAP – inget entydigt vattenunikt belägg i genomförda källpass
